2.925614500000000007e+01 9.999949999999999672e-01 3.215943999999999647e+01 6.136703999999999987e-04 7.435486799999999619e+01 8.253876499999999794e+01 4.447585999999999745e-12 1.992089999999999833e-02 -8.379716999999999988e-30 -1.806945000000000044e-34
2.781537799999999905e+01 9.999829999999999552e-01 2.949460399999999893e+01 5.981504000000000118e-04 6.961490000000000578e+01 7.860835199999999645e+01 9.162547999999999623e-12 4.283570999999999906e-02 -2.339049000000000032e-29 -5.061235000000000047e-34
2.644321800000000167e+01 9.999519999999999520e-01 2.706279899999999827e+01 5.837217999999999921e-04 6.263393500000000103e+01 7.486509900000000073e+01 2.020996000000000005e-11 9.865111999999999493e-02 -6.121935000000000207e-29 -1.332566000000000015e-33
2.513639999999999830e+01 9.998759999999999870e-01 2.484400400000000175e+01 5.702807999999999966e-04 5.310161300000000040e+01 7.130010000000000048e+01 4.295426000000000119e-11 2.188617999999999952e-01 -1.503391999999999974e-28 -3.288804000000000109e-33
2.389181100000000058e+01 9.997000000000000330e-01 2.281971100000000163e+01 5.577365999999999617e-04 4.224913600000000002e+01 6.790486099999999681e+01 8.794344000000000397e-11 4.675813999999999804e-01 -3.447228999999999934e-28 -7.574496999999999890e-33
2.270648800000000023e+01 9.993250000000000188e-01 2.097285199999999961e+01 5.460101000000000190e-04 3.296944299999999828e+01 6.467129799999999307e+01 1.669733000000000111e-10 9.259916999999999732e-01 -7.431545000000000011e-28 -1.639587999999999963e-32
2.157760800000000145e+01 9.985760000000000192e-01 1.928771700000000067e+01 5.350315000000000019e-04 2.625278000000000134e+01 6.159171500000000066e+01 2.977683000000000232e-10 1.722081999999999891e+00 -1.511720999999999993e-27 -3.347403000000000259e-32
2.050248500000000007e+01 9.971689999999999721e-01 1.774987300000000090e+01 5.247391000000000121e-04 2.177639800000000037e+01 5.865878000000000014e+01 4.965394000000000400e-10 2.993955999999999840e+00 -2.896037000000000078e-27 -6.434601999999999877e-32
1.947855799999999959e+01 9.946660000000000501e-01 1.634608400000000117e+01 5.150782000000000450e-04 1.871522699999999872e+01 5.586550499999999886e+01 7.848423999999999904e-10 4.932959000000000316e+00 -5.273750000000000278e-27 -1.175609000000000103e-31
1.850338899999999853e+01 9.904370000000000118e-01 1.506423299999999976e+01 5.060000000000000478e-04 1.651296200000000169e+01 5.320524600000000248e+01 1.171462999999999928e-09 7.673949999999999605e+00 -9.162559000000000186e-27 -2.048396999999999928e-31
1.757465699999999842e+01 9.836190000000000211e-01 1.389324300000000001e+01 4.974607000000000464e-04 1.476633600000000079e+01 5.067166499999999729e+01 1.756311999999999921e-09 1.198987999999999943e+01 -1.521741000000000063e-26 -3.411753000000000093e-31
