2.925614500000000007e+01 9.999949999999999672e-01 1.049929099999999949e+02 3.738085999999999839e-03 8.639600099999999827e+01 8.253876499999999794e+01 1.622047999999999916e-11 8.111247000000000595e-02 -1.278759999999999960e-29 -1.665238999999999910e-34
2.781537799999999905e+01 9.999829999999999552e-01 9.847179400000000271e+01 3.458543000000000121e-03 8.192517599999999334e+01 7.860835199999999645e+01 1.816007999999999950e-11 9.514614999999999878e-02 -3.517115999999999725e-29 -4.686333000000000161e-34
2.644321800000000167e+01 9.999519999999999520e-01 9.245952900000000341e+01 3.227522000000000030e-03 7.812889099999999587e+01 7.486509900000000073e+01 2.751030999999999852e-11 1.510626999999999942e-01 -8.991751999999999879e-29 -1.243106000000000066e-33
2.513639999999999830e+01 9.998749999999999583e-01 8.687977700000000425e+01 3.033389999999999958e-03 7.503566600000000619e+01 7.130010000000000048e+01 4.886550000000000176e-11 2.813080000000000025e-01 -2.169447999999999851e-28 -3.083221000000000119e-33
2.389181100000000058e+01 9.996990000000000043e-01 8.167725699999999733e+01 2.867986999999999793e-03 7.264095500000000527e+01 6.790486099999999681e+01 9.272363999999999849e-11 5.596872000000000513e-01 -4.907490999999999718e-28 -7.131535999999999950e-33
2.270648800000000023e+01 9.993239999999999901e-01 7.681054199999999810e+01 2.725408999999999818e-03 7.053392599999999391e+01 6.467129799999999307e+01 1.708358000000000068e-10 1.081155000000000088e+00 -1.046009000000000064e-27 -1.548986000000000008e-32
2.157760800000000145e+01 9.985730000000000439e-01 7.224751899999999694e+01 2.601279000000000178e-03 6.827259100000000558e+01 6.159171500000000066e+01 3.008880000000000160e-10 1.996463000000000099e+00 -2.107180000000000069e-27 -3.171035000000000181e-32
2.050248500000000007e+01 9.971630000000000216e-01 6.796246499999999457e+01 2.492278000000000115e-03 6.558929100000000290e+01 5.865878000000000014e+01 4.990587999999999600e-10 3.471613000000000060e+00 -4.003495000000000130e-27 -6.110226000000000538e-32
1.947855799999999959e+01 9.946549999999999558e-01 6.393413400000000024e+01 2.395842999999999931e-03 6.256089300000000009e+01 5.586550499999999886e+01 7.868769999999999495e-10 5.738336000000000325e+00 -7.237757999999999377e-27 -1.118726999999999953e-31
1.850338899999999853e+01 9.904190000000000493e-01 6.014449700000000121e+01 2.309962000000000040e-03 5.935000999999999749e+01 5.320524600000000248e+01 1.173106999999999969e-09 8.968004000000000531e+00 -1.248454000000000064e-26 -1.951596999999999957e-31
