2.925614500000000007e+01 9.999940000000000495e-01 4.826790129999999976e+02 1.593989000000000170e-02 3.488824829999999793e+02 8.253876499999999794e+01 2.119412000000000043e-09 1.124342000000000041e+01 -4.173735000000000113e-05 -2.635013000000000215e-10
2.781537799999999905e+01 9.999829999999999552e-01 4.409235590000000116e+02 1.399422999999999986e-02 1.261341469999999987e+02 7.860835199999999645e+01 8.112507999999999868e-11 4.513132000000000255e-01 -1.048946000000000036e-04 -7.947775999999999790e-10
2.644321800000000167e+01 9.999519999999999520e-01 4.119706850000000031e+02 1.251978999999999939e-02 1.160694019999999966e+02 7.486509900000000073e+01 7.295600999999999662e-11 4.258373999999999771e-01 -2.670765999999999765e-04 -2.134757000000000055e-09
2.513639999999999830e+01 9.998740000000000405e-01 3.900016650000000027e+02 1.137582999999999997e-02 1.074635729999999967e+02 7.130010000000000048e+01 6.607948000000000310e-11 4.047927000000000053e-01 -6.410561000000000167e-04 -5.337447000000000294e-09
2.389181100000000058e+01 9.996969999999999468e-01 3.718549070000000256e+02 1.046787000000000065e-02 1.010812640000000044e+02 6.790486099999999681e+01 6.441135999999999707e-11 4.141701999999999884e-01 -1.445340000000000036e-03 -1.242884000000000027e-08
2.270648800000000023e+01 9.993180000000000396e-01 3.558347779999999716e+02 9.732144999999999338e-03 9.761066700000000651e+01 6.467129799999999307e+01 7.103975999999999819e-11 4.795169000000000237e-01 -3.070873000000000005e-03 -2.715520000000000152e-08
2.157760800000000145e+01 9.985629999999999784e-01 3.410419400000000110e+02 9.125019999999999312e-03 9.785622999999999649e+01 6.159171500000000066e+01 8.962915999999999813e-11 6.351320999999999772e-01 -6.144473000000000122e-03 -5.589802000000000174e-08
2.050248500000000007e+01 9.971440000000000303e-01 3.270063190000000191e+02 8.616046999999999942e-03 1.021113200000000063e+02 5.865878000000000014e+01 1.232761000000000103e-10 9.171082000000000400e-01 -1.157692999999999917e-02 -1.084124000000000000e-07
1.947855799999999959e+01 9.946220000000000061e-01 3.134894509999999741e+02 8.183535999999999935e-03 1.103282820000000015e+02 5.586550499999999886e+01 1.760635999999999947e-10 1.375126999999999988e+00 -2.076391000000000001e-02 -1.995582999999999957e-07
1.850338899999999853e+01 9.903629999999999933e-01 3.003780239999999822e+02 7.811715000000000325e-03 1.212328059999999965e+02 5.320524600000000248e+01 2.495196000000000097e-10 2.046005000000000074e+00 -3.557145999999999919e-02 -3.496420000000000017e-07
1.757465699999999842e+01 9.834979999999999833e-01 2.876261069999999904e+02 7.488891999999999598e-03 1.359982369999999889e+02 5.067166499999999729e+01 3.634242000000000177e-10 3.128547000000000189e+00 -5.844740999999999825e-02 -5.858464999999999778e-07
1.669015100000000018e+01 9.728970000000000118e-01 2.752235190000000102e+02 7.206249999999999982e-03 1.479818410000000029e+02 4.825873299999999944e+01 4.908871999999999838e-10 4.436341999999999786e+00 -9.238171000000000577e-02 -9.420474999999999789e-07
1.584776300000000049e+01 9.571549999999999780e-01 2.631781829999999900e+02 6.957038999999999931e-03 1.578812670000000082e+02 4.596069800000000072e+01 6.414433999999999565e-10 6.085657000000000316e+00 -1.410264999999999991e-01 -1.460165000000000105e-06
1.504548999999999914e+01 9.346060000000000478e-01 2.515070599999999956e+02 6.736027999999999807e-03 1.645309509999999875e+02 4.377209700000000225e+01 8.036475000000000416e-10 8.004132999999999498e+00 -2.093408999999999964e-01 -2.196619999999999985e-06
1.428142000000000067e+01 9.033550000000000191e-01 2.402297110000000089e+02 6.539118000000000014e-03 1.682983270000000005e+02 4.168771300000000224e+01 9.749861999999999889e-10 1.019388999999999967e+01 -3.023785999999999974e-01 -3.210704000000000134e-06
1.355373400000000039e+01 8.613300000000000400e-01 2.293662899999999922e+02 6.363073999999999814e-03 1.692757019999999955e+02 3.970258599999999660e+01 1.141293000000000021e-09 1.252641000000000027e+01 -4.268389000000000211e-01 -4.580341999999999895e-06
