2.925614500000000007e+01 9.999949999999999672e-01 4.045520299999999736e+01 8.735850999999999989e-04 7.608854100000000642e+01 8.253876499999999794e+01 2.380805000000000173e-12 1.099544000000000042e-02 -1.801464999999999870e-05 -3.581578000000000037e-10
2.781537799999999905e+01 9.999829999999999552e-01 3.715729199999999821e+01 8.462148999999999539e-04 7.276598900000000469e+01 7.860835199999999645e+01 2.997950999999999935e-12 1.444958000000000006e-02 -5.020071000000000272e-05 -1.003472000000000068e-09
2.644321800000000167e+01 9.999519999999999520e-01 3.414724600000000265e+01 8.211053000000000275e-04 6.908307399999999632e+01 7.486509900000000073e+01 5.018178999999999756e-12 2.525718000000000060e-02 -1.310219000000000000e-04 -2.643183000000000094e-09
2.513639999999999830e+01 9.998759999999999870e-01 3.139990799999999993e+01 7.980030999999999626e-04 6.466581899999999905e+01 7.130010000000000048e+01 9.408062999999999511e-12 4.946098000000000161e-02 -3.209422999999999985e-04 -6.525539000000000289e-09
2.389181100000000058e+01 9.997000000000000330e-01 2.889229699999999923e+01 7.766961999999999651e-04 5.895012400000000241e+01 6.790486099999999681e+01 1.827263000000000148e-11 1.003388999999999948e-01 -7.342066999999999647e-04 -1.503427000000000086e-08
2.270648800000000023e+01 9.993250000000000188e-01 2.660353800000000035e+01 7.570078000000000267e-04 5.190553700000000248e+01 6.467129799999999307e+01 3.396720999999999860e-11 1.947742000000000084e-01 -1.579391000000000085e-03 -3.255381999999999709e-08
2.157760800000000145e+01 9.985760000000000192e-01 2.451481300000000019e+01 7.387935000000000205e-04 4.409466900000000322e+01 6.159171500000000066e+01 6.003353999999999988e-11 3.594253000000000031e-01 -3.206352999999999894e-03 -6.647959000000000535e-08
2.050248500000000007e+01 9.971680000000000543e-01 2.260930099999999854e+01 7.219394999999999545e-04 3.672814199999999829e+01 5.865878000000000014e+01 9.971106000000000185e-11 6.232045000000000501e-01 -6.131086000000000001e-03 -1.278228000000000082e-07
1.947855799999999959e+01 9.946650000000000214e-01 2.087219899999999839e+01 7.063625999999999716e-04 3.056500099999999875e+01 5.586550499999999886e+01 1.573086999999999967e-10 1.026283999999999974e+00 -1.114604999999999936e-02 -2.335932000000000035e-07
1.850338899999999853e+01 9.904349999999999543e-01 1.929069399999999845e+01 6.920108000000000118e-04 2.584333099999999916e+01 5.320524600000000248e+01 2.345817000000000048e-10 1.597404999999999964e+00 -1.933694000000000038e-02 -4.070978999999999915e-07
