2.925614500000000007e+01 9.999949999999999672e-01 4.045532299999999992e+01 8.735874999999999500e-04 7.608845399999999870e+01 8.253876499999999794e+01 2.381662999999999886e-12 1.100304000000000039e-02 -1.801464999999999870e-04 -3.581578000000000140e-09
2.781537799999999905e+01 9.999829999999999552e-01 3.715805000000000291e+01 8.462301999999999672e-04 7.276589199999999380e+01 7.860835199999999645e+01 2.999821999999999978e-12 1.447915999999999960e-02 -5.033954000000000423e-04 -1.003105999999999989e-08
2.644321800000000167e+01 9.999519999999999520e-01 3.414954199999999673e+01 8.211524000000000427e-04 6.908299499999999682e+01 7.486509900000000073e+01 5.022040999999999644e-12 2.533024999999999860e-02 -1.317648999999999947e-03 -2.641060999999999882e-08
2.513639999999999830e+01 9.998759999999999870e-01 3.140573200000000043e+01 7.981247000000000124e-04 6.466622300000000223e+01 7.130010000000000048e+01 9.415632999999999246e-12 4.961079999999999657e-02 -3.231172000000000037e-03 -6.519166000000000316e-08
2.389181100000000058e+01 9.997000000000000330e-01 2.890569899999999848e+01 7.769809000000000134e-04 5.895345100000000116e+01 6.790486099999999681e+01 1.828659000000000155e-11 1.006196000000000035e-01 -7.391833999999999905e-03 -1.501926000000000051e-07
2.270648800000000023e+01 9.993250000000000188e-01 2.663225699999999918e+01 7.576285999999999785e-04 5.191946200000000289e+01 6.467129799999999307e+01 3.399155000000000009e-11 1.952895000000000048e-01 -1.589362999999999887e-02 -3.252315999999999885e-07
2.157760800000000145e+01 9.985760000000000192e-01 2.457273700000000005e+01 7.400676999999999820e-04 4.413629099999999994e+01 6.159171500000000066e+01 6.007371999999999457e-11 3.603523000000000143e-01 -3.224816999999999961e-02 -6.642267000000000063e-07
2.050248500000000007e+01 9.971680000000000543e-01 2.271958199999999906e+01 7.244095000000000308e-04 3.682587199999999683e+01 5.865878000000000014e+01 9.977366999999999404e-11 6.249152999999999514e-01 -6.162443000000000087e-02 -1.277279000000000091e-06
1.947855799999999959e+01 9.946650000000000214e-01 2.107167899999999960e+01 7.109126999999999807e-04 3.076020099999999857e+01 5.586550499999999886e+01 1.574015000000000070e-10 1.029657999999999962e+00 -1.119962000000000041e-01 -2.334356000000000101e-06
1.850338899999999853e+01 9.904349999999999543e-01 1.963512000000000057e+01 7.000113999999999772e-04 2.619383900000000054e+01 5.320524600000000248e+01 2.347131999999999955e-10 1.604443000000000064e+00 -1.943223000000000034e-01 -4.068264999999999749e-06
1.757465699999999842e+01 9.836160000000000458e-01 1.842335699999999932e+01 6.923340999999999957e-04 2.268051499999999976e+01 5.067166499999999729e+01 3.516884999999999897e-10 2.514301000000000119e+00 -3.225952999999999737e-01 -6.776427999999999963e-06
1.669015100000000018e+01 9.730809999999999738e-01 1.745814400000000077e+01 6.887377000000000516e-04 2.039056199999999919e+01 4.825873299999999944e+01 4.816016999999999955e-10 3.605830000000000091e+00 -5.151841000000000337e-01 -1.084779000000000071e-05
1.584776300000000049e+01 9.574340000000000073e-01 1.676910900000000026e+01 6.903071999999999897e-04 1.884504499999999894e+01 4.596069800000000072e+01 6.341188000000000085e-10 4.981644000000000183e+00 -7.940399000000000207e-01 -1.673769000000000000e-05
1.504548999999999914e+01 9.350159999999999583e-01 1.639823700000000173e+01 6.984453000000000059e-04 1.792631199999999936e+01 4.377209700000000225e+01 7.978991000000000287e-10 6.593612000000000251e+00 -1.190933999999999937e+00 -2.508664000000000076e-05
1.428142000000000067e+01 9.039390000000000480e-01 1.639627399999999824e+01 7.147946999999999548e-04 1.755734299999999948e+01 4.168771300000000224e+01 9.705094000000000070e-10 8.462350999999999956e+00 -1.739214999999999955e+00 -3.653941999999999921e-05
1.355373400000000039e+01 8.621379999999999599e-01 1.682858500000000035e+01 7.413145999999999581e-04 1.774030399999999830e+01 3.970258599999999660e+01 1.137845999999999919e-09 1.050459000000000032e+01 -2.485269999999999868e+00 -5.194138000000000243e-05
1.286069999999999958e+01 8.074489999999999723e-01 1.778292199999999923e+01 7.803938999999999755e-04 1.845231499999999869e+01 3.781198899999999696e+01 1.412799000000000014e-09 1.385605999999999938e+01 -3.494601999999999986e+00 -7.243170999999999366e-05
1.220066699999999926e+01 7.376920000000000144e-01 1.937313899999999833e+01 8.348615999999999893e-04 1.990510700000000099e+01 3.601142099999999857e+01 1.572638999999999950e-09 1.643721000000000032e+01 -4.850946999999999676e+00 -9.934431999999999822e-05
1.157206399999999924e+01 6.507560000000000011e-01 2.178045499999999990e+01 9.087284999999999851e-04 2.218212700000000126e+01 3.429659199999999686e+01 1.708192000000000092e-09 1.907359999999999900e+01 -6.720551999999999637e+00 -1.353966999999999974e-04
1.097339500000000001e+01 5.446950000000000403e-01 2.526266800000000146e+01 1.007230999999999925e-03 2.551187099999999930e+01 3.266342300000000165e+01 1.803432999999999970e-09 2.154609999999999914e+01 -9.326311000000000462e+00 -1.838542999999999992e-04
1.040323399999999943e+01 4.177950000000000275e-01 3.018009999999999948e+01 1.137393999999999905e-03 3.020368500000000012e+01 3.110802400000000034e+01 1.864608000000000020e-09 2.384819999999999851e+01 -1.298981999999999992e+01 -2.495155000000000203e-04
9.860224000000000544e+00 2.686479999999999979e-01 3.706042000000000058e+01 1.309994000000000089e-03 3.669816300000000098e+01 2.962668999999999997e+01 1.883730000000000070e-09 2.578143000000000029e+01 -1.822859000000000052e+01 -3.416167000000000118e-04
9.343071000000000126e+00 9.618799999999999573e-02 4.664590900000000318e+01 1.538555999999999951e-03 4.567943799999999754e+01 2.821589799999999926e+01 2.097794999999999992e-09 3.068655000000000044e+01 -2.577706999999999837e+01 -4.691472999999999932e-04
8.850543999999999301e+00 0.000000000000000000e+00 6.001637000000000199e+01 1.840356000000000023e-03 5.782810599999999823e+01 2.687228400000000050e+01 2.054959000000000203e-09 3.207480000000000331e+01 -3.679290000000000305e+01 -6.445832999999999988e-04
8.381470999999999449e+00 0.000000000000000000e+00 7.483212199999999825e+01 2.172527000000000052e-03 7.077627999999999986e+01 2.559265200000000107e+01 1.984219000000000094e-09 3.291172999999999860e+01 -4.469496999999999787e+01 -7.462246999999999977e-04
7.934733999999999732e+00 0.000000000000000000e+00 8.950668299999999533e+01 2.507561000000000165e-03 8.294155800000000056e+01 2.437395499999999871e+01 1.879948999999999998e-09 3.302490999999999843e+01 -5.008948999999999785e+01 -7.951513000000000114e-04
7.509272000000000169e+00 0.000000000000000000e+00 1.036913739999999962e+02 2.840679000000000034e-03 9.395918500000000506e+01 2.321329300000000018e+01 1.760936000000000091e-09 3.269120000000000203e+01 -5.507757000000000147e+01 -8.355005000000000417e-04
7.104068999999999967e+00 0.000000000000000000e+00 1.170511390000000063e+02 3.167657999999999845e-03 1.034394070000000028e+02 2.210790000000000077e+01 1.624771000000000075e-09 3.182911999999999964e+01 -5.951268000000000313e+01 -8.669399000000000376e-04
6.718161000000000271e+00 0.000000000000000000e+00 1.293529210000000091e+02 3.484814000000000141e-03 1.111626389999999986e+02 2.105514300000000105e+01 1.482307000000000101e-09 3.060959000000000074e+01 -6.345861000000000018e+01 -8.892350000000000471e-04
6.350629999999999775e+00 0.000000000000000000e+00 1.403942260000000033e+02 3.789175000000000095e-03 1.169763449999999949e+02 2.005251799999999918e+01 1.339955999999999958e-09 2.914462999999999937e+01 -6.683769999999999811e+01 -9.027430000000000133e-04
6.000600000000000378e+00 0.000000000000000000e+00 1.500037159999999972e+02 4.078375999999999876e-03 1.208124210000000005e+02 1.909763799999999989e+01 1.202492000000000070e-09 2.753219999999999956e+01 -6.957747000000000526e+01 -9.078037000000000172e-04
